best_threshold: 0.86
false_positive_percentage: 0.0
false_negative_percentage: 1.0
number_of_tests_conducted: 80

minimized_false_positive_threshold: 0.05
false_positive_percentage: 0.0
false_negative_percentage: 0.9
number_of_tests_conducted: 80

equalized_false_positive_negative_threshold: 0.0
false_positive_percentage: 0.725
false_negative_percentage: 0.0
number_of_tests_conducted: 80

authentication_threshold	false_positive_percentage	false_negative_percentage	authentication_accuracy
7.6775E-4	0.0	0.075	0.9625
7.6776E-4	0.0	0.075	0.9625
7.6777E-4	0.0	0.075	0.9625
7.6778E-4	0.0	0.075	0.9625
7.6779E-4	0.0	0.075	0.9625
7.678E-4	0.0	0.075	0.9625
7.678100000000001E-4	0.0	0.075	0.9625
7.6782E-4	0.0	0.075	0.9625
7.6783E-4	0.0	0.075	0.9625
7.6784E-4	0.0	0.075	0.9625
7.6785E-4	0.0	0.075	0.9625
7.6786E-4	0.0	0.075	0.9625
7.6787E-4	0.0	0.075	0.9625
7.6788E-4	0.0	0.075	0.9625
7.6789E-4	0.0	0.075	0.9625
7.679E-4	0.0	0.075	0.9625
7.6791E-4	0.0	0.075	0.9625
7.679200000000001E-4	0.0	0.075	0.9625
7.6793E-4	0.0	0.075	0.9625
7.6794E-4	0.0	0.075	0.9625
7.6795E-4	0.0	0.075	0.9625
7.6796E-4	0.0	0.075	0.9625
7.6797E-4	0.0	0.075	0.9625
7.6798E-4	0.0	0.075	0.9625
7.6799E-4	0.0	0.075	0.9625
7.68E-4	0.0	0.075	0.9625
7.680100000000001E-4	0.0	0.075	0.9625
7.6802E-4	0.0	0.075	0.9625
7.680300000000001E-4	0.0	0.075	0.9625
7.6804E-4	0.0	0.075	0.9625
7.6805E-4	0.0	0.075	0.9625
7.6806E-4	0.0	0.075	0.9625
7.6807E-4	0.0	0.075	0.9625
7.6808E-4	0.0	0.075	0.9625
7.6809E-4	0.0	0.075	0.9625
7.681E-4	0.0	0.075	0.9625
7.6811E-4	0.0	0.075	0.9625
7.681200000000001E-4	0.0	0.075	0.9625
7.6813E-4	0.0	0.075	0.9625
7.681400000000001E-4	0.0	0.075	0.9625
7.6815E-4	0.0	0.075	0.9625
7.6816E-4	0.0	0.075	0.9625
7.6817E-4	0.0	0.075	0.9625
7.6818E-4	0.0	0.075	0.9625
7.6819E-4	0.0	0.075	0.9625
7.682E-4	0.0	0.075	0.9625
7.6821E-4	0.0	0.075	0.9625
7.6822E-4	0.0	0.075	0.9625
7.682300000000001E-4	0.0	0.075	0.9625
7.6824E-4	0.0	0.075	0.9625
7.6825E-4	0.0	0.075	0.9625
7.6826E-4	0.0	0.075	0.9625
7.6827E-4	0.0	0.075	0.9625
7.6828E-4	0.0	0.075	0.9625
7.6829E-4	0.0	0.075	0.9625
7.683E-4	0.0	0.075	0.9625
7.6831E-4	0.0	0.075	0.9625
7.6832E-4	0.0	0.075	0.9625
7.6833E-4	0.0	0.075	0.9625
7.683400000000001E-4	0.0	0.075	0.9625
7.6835E-4	0.0	0.075	0.9625
7.6836E-4	0.0	0.075	0.9625
7.6837E-4	0.0	0.075	0.9625
7.6838E-4	0.0	0.075	0.9625
7.6839E-4	0.0	0.075	0.9625
7.684E-4	0.0	0.075	0.9625
7.6841E-4	0.0	0.075	0.9625
7.6842E-4	0.0	0.075	0.9625
7.684300000000001E-4	0.0	0.075	0.9625
7.6844E-4	0.0	0.075	0.9625
7.684500000000001E-4	0.0	0.075	0.9625
7.6846E-4	0.0	0.075	0.9625
7.6847E-4	0.0	0.075	0.9625
7.6848E-4	0.0	0.075	0.9625
7.6849E-4	0.0	0.075	0.9625
7.685E-4	0.0	0.075	0.9625
7.6851E-4	0.0	0.075	0.9625
7.6852E-4	0.0	0.075	0.9625
7.6853E-4	0.0	0.075	0.9625
7.685400000000001E-4	0.0	0.075	0.9625
7.6855E-4	0.0	0.075	0.9625
7.685600000000001E-4	0.0	0.075	0.9625
7.6857E-4	0.0	0.075	0.9625
7.6858E-4	0.0	0.075	0.9625
7.6859E-4	0.0	0.075	0.9625
7.686E-4	0.0	0.075	0.9625
7.6861E-4	0.0	0.075	0.9625
7.6862E-4	0.0	0.075	0.9625
7.6863E-4	0.0	0.075	0.9625
7.6864E-4	0.0	0.075	0.9625
7.686500000000001E-4	0.0	0.075	0.9625
7.6866E-4	0.0	0.075	0.9625
7.6867E-4	0.0	0.075	0.9625
7.6868E-4	0.0	0.075	0.9625
7.6869E-4	0.0	0.075	0.9625
7.687E-4	0.0	0.075	0.9625
7.6871E-4	0.0	0.075	0.9625
7.6872E-4	0.0	0.075	0.9625
7.6873E-4	0.0	0.075	0.9625
7.687400000000001E-4	0.0	0.075	0.9625
7.6875E-4	0.0	0.075	0.9625
7.687600000000001E-4	0.0	0.075	0.9625
7.6877E-4	0.0	0.075	0.9625
7.6878E-4	0.0	0.075	0.9625
7.6879E-4	0.0	0.075	0.9625
7.688E-4	0.0	0.075	0.9625
7.6881E-4	0.0	0.075	0.9625
7.6882E-4	0.0	0.075	0.9625
7.6883E-4	0.0	0.075	0.9625
7.6884E-4	0.0	0.075	0.9625
7.688500000000001E-4	0.0	0.075	0.9625
7.6886E-4	0.0	0.075	0.9625
7.688700000000001E-4	0.0	0.075	0.9625
7.6888E-4	0.0	0.075	0.9625
7.6889E-4	0.0	0.075	0.9625
7.689E-4	0.0	0.075	0.9625
7.6891E-4	0.0	0.075	0.9625
7.6892E-4	0.0	0.075	0.9625
7.6893E-4	0.0	0.075	0.9625
7.6894E-4	0.0	0.075	0.9625
7.6895E-4	0.0	0.075	0.9625
7.689600000000001E-4	0.0	0.075	0.9625
7.6897E-4	0.0	0.075	0.9625
7.6898E-4	0.0	0.075	0.9625
7.6899E-4	0.0	0.075	0.9625
7.69E-4	0.0	0.075	0.9625
7.6901E-4	0.0	0.075	0.9625
7.6902E-4	0.0	0.075	0.9625
7.6903E-4	0.0	0.075	0.9625
7.6904E-4	0.0	0.075	0.9625
7.6905E-4	0.0	0.075	0.9625
7.6906E-4	0.0	0.075	0.9625
7.690700000000001E-4	0.0	0.075	0.9625
7.6908E-4	0.0	0.075	0.9625
7.6909E-4	0.0	0.075	0.9625
7.691E-4	0.0	0.075	0.9625
7.6911E-4	0.0	0.075	0.9625
7.6912E-4	0.0	0.075	0.9625
7.6913E-4	0.0	0.075	0.9625
7.6914E-4	0.0	0.075	0.9625
7.6915E-4	0.0	0.075	0.9625
7.691600000000001E-4	0.0	0.075	0.9625
7.6917E-4	0.0	0.075	0.9625
7.691800000000001E-4	0.0	0.075	0.9625
7.6919E-4	0.0	0.075	0.9625
7.692E-4	0.0	0.075	0.9625
7.6921E-4	0.0	0.075	0.9625
7.6922E-4	0.0	0.075	0.9625
7.6923E-4	0.0	0.075	0.9625
7.6924E-4	0.0	0.075	0.9625
7.6925E-4	0.0	0.075	0.9625
7.6926E-4	0.0	0.075	0.9625
7.692700000000001E-4	0.0	0.075	0.9625
7.6928E-4	0.0	0.075	0.9625
7.692900000000001E-4	0.0	0.075	0.9625
7.693E-4	0.0	0.075	0.9625
7.6931E-4	0.0	0.075	0.9625
7.6932E-4	0.0	0.075	0.9625
7.6933E-4	0.0	0.075	0.9625
7.6934E-4	0.0	0.075	0.9625
7.6935E-4	0.0	0.075	0.9625
7.6936E-4	0.0	0.075	0.9625
7.6937E-4	0.0	0.075	0.9625
7.693800000000001E-4	0.0	0.075	0.9625
7.6939E-4	0.0	0.075	0.9625
7.694E-4	0.0	0.075	0.9625
7.6941E-4	0.0	0.075	0.9625
7.6942E-4	0.0	0.075	0.9625
7.6943E-4	0.0	0.075	0.9625
7.6944E-4	0.0	0.075	0.9625
7.6945E-4	0.0	0.075	0.9625
7.6946E-4	0.0	0.075	0.9625
7.6947E-4	0.0	0.075	0.9625
7.6948E-4	0.0	0.075	0.9625
7.694900000000001E-4	0.0	0.075	0.9625
7.695E-4	0.0	0.075	0.9625
7.6951E-4	0.0	0.075	0.9625
7.6952E-4	0.0	0.075	0.9625
7.6953E-4	0.0	0.075	0.9625
7.6954E-4	0.0	0.075	0.9625
7.6955E-4	0.0	0.075	0.9625
7.6956E-4	0.0	0.075	0.9625
7.6957E-4	0.0	0.075	0.9625
7.695800000000001E-4	0.0	0.075	0.9625
7.6959E-4	0.0	0.075	0.9625
7.696000000000001E-4	0.0	0.075	0.9625
7.6961E-4	0.0	0.075	0.9625
7.6962E-4	0.0	0.075	0.9625
7.6963E-4	0.0	0.075	0.9625
7.6964E-4	0.0	0.075	0.9625
7.6965E-4	0.0	0.075	0.9625
7.6966E-4	0.0	0.075	0.9625
7.6967E-4	0.0	0.075	0.9625
7.6968E-4	0.0	0.075	0.9625
7.696900000000001E-4	0.0	0.075	0.9625
7.697E-4	0.0	0.075	0.9625
7.697100000000001E-4	0.0	0.075	0.9625
7.6972E-4	0.0	0.075	0.9625
7.6973E-4	0.0	0.075	0.9625
7.6974E-4	0.0	0.075	0.9625
7.6975E-4	0.0	0.075	0.9625
7.6976E-4	0.0	0.075	0.9625
7.6977E-4	0.0	0.075	0.9625
7.6978E-4	0.0	0.075	0.9625
7.6979E-4	0.0	0.075	0.9625
7.698000000000001E-4	0.0	0.075	0.9625
7.6981E-4	0.0	0.075	0.9625
7.6982E-4	0.0	0.075	0.9625
7.6983E-4	0.0	0.075	0.9625
7.6984E-4	0.0	0.075	0.9625
7.6985E-4	0.0	0.075	0.9625
7.6986E-4	0.0	0.075	0.9625
7.6987E-4	0.0	0.075	0.9625
7.6988E-4	0.0	0.075	0.9625
7.6989E-4	0.0	0.075	0.9625
7.699E-4	0.0	0.075	0.9625
7.699100000000001E-4	0.0	0.075	0.9625
7.6992E-4	0.0	0.075	0.9625
7.6993E-4	0.0	0.075	0.9625
7.6994E-4	0.0	0.075	0.9625
7.6995E-4	0.0	0.075	0.9625
7.6996E-4	0.0	0.075	0.9625
7.6997E-4	0.0	0.075	0.9625
7.6998E-4	0.0	0.075	0.9625
7.6999E-4	0.0	0.075	0.9625
7.700000000000001E-4	0.0	0.075	0.9625
7.7001E-4	0.0	0.075	0.9625
7.700200000000001E-4	0.0	0.075	0.9625
7.7003E-4	0.0	0.075	0.9625
7.7004E-4	0.0	0.075	0.9625
7.7005E-4	0.0	0.075	0.9625
7.7006E-4	0.0	0.075	0.9625
7.7007E-4	0.0	0.075	0.9625
7.7008E-4	0.0	0.075	0.9625
7.7009E-4	0.0	0.075	0.9625
7.701E-4	0.0	0.075	0.9625
7.701100000000001E-4	0.0	0.075	0.9625
7.7012E-4	0.0	0.075	0.9625
7.701300000000001E-4	0.0	0.075	0.9625
7.7014E-4	0.0	0.075	0.9625
7.7015E-4	0.0	0.075	0.9625
7.7016E-4	0.0	0.075	0.9625
7.7017E-4	0.0	0.075	0.9625
7.7018E-4	0.0	0.075	0.9625
7.7019E-4	0.0	0.075	0.9625
7.702E-4	0.0	0.075	0.9625
7.7021E-4	0.0	0.075	0.9625
7.702200000000001E-4	0.0	0.075	0.9625
7.7023E-4	0.0	0.075	0.9625
7.7024E-4	0.0	0.075	0.9625
7.7025E-4	0.0	0.075	0.9625
7.7026E-4	0.0	0.075	0.9625
7.7027E-4	0.0	0.075	0.9625
7.7028E-4	0.0	0.075	0.9625
7.7029E-4	0.0	0.075	0.9625
7.703E-4	0.0	0.075	0.9625
7.703100000000001E-4	0.0	0.075	0.9625
7.7032E-4	0.0	0.075	0.9625
7.703300000000001E-4	0.0	0.075	0.9625
7.7034E-4	0.0	0.075	0.9625
7.7035E-4	0.0	0.075	0.9625
7.7036E-4	0.0	0.075	0.9625
7.7037E-4	0.0	0.075	0.9625
7.7038E-4	0.0	0.075	0.9625
7.7039E-4	0.0	0.075	0.9625
7.704E-4	0.0	0.075	0.9625
7.7041E-4	0.0	0.075	0.9625
7.704200000000001E-4	0.0	0.075	0.9625
7.7043E-4	0.0	0.075	0.9625
7.704400000000001E-4	0.0	0.075	0.9625
7.7045E-4	0.0	0.075	0.9625
7.7046E-4	0.0	0.075	0.9625
7.7047E-4	0.0	0.075	0.9625
7.7048E-4	0.0	0.075	0.9625
7.7049E-4	0.0	0.075	0.9625
7.705E-4	0.0	0.075	0.9625
7.7051E-4	0.0	0.075	0.9625
7.7052E-4	0.0	0.075	0.9625
7.705300000000001E-4	0.0	0.075	0.9625
7.7054E-4	0.0	0.075	0.9625
7.705500000000001E-4	0.0	0.075	0.9625
7.7056E-4	0.0	0.075	0.9625
7.7057E-4	0.0	0.075	0.9625
7.7058E-4	0.0	0.075	0.9625
7.7059E-4	0.0	0.075	0.9625
7.706E-4	0.0	0.075	0.9625
7.7061E-4	0.0	0.075	0.9625
7.7062E-4	0.0	0.075	0.9625
7.7063E-4	0.0	0.075	0.9625
7.706400000000001E-4	0.0	0.075	0.9625
7.7065E-4	0.0	0.075	0.9625
7.7066E-4	0.0	0.075	0.9625
7.7067E-4	0.0	0.075	0.9625
7.7068E-4	0.0	0.075	0.9625
7.7069E-4	0.0	0.075	0.9625
7.707E-4	0.0	0.075	0.9625
7.7071E-4	0.0	0.075	0.9625
7.7072E-4	0.0	0.075	0.9625
7.707300000000001E-4	0.0	0.075	0.9625
7.7074E-4	0.0	0.075	0.9625
7.707500000000001E-4	0.0	0.075	0.9625
7.7076E-4	0.0	0.075	0.9625
7.7077E-4	0.0	0.075	0.9625
7.7078E-4	0.0	0.075	0.9625
7.7079E-4	0.0	0.075	0.9625
7.708E-4	0.0	0.075	0.9625
7.7081E-4	0.0	0.075	0.9625
7.7082E-4	0.0	0.075	0.9625
7.7083E-4	0.0	0.075	0.9625
7.708400000000001E-4	0.0	0.075	0.9625
7.7085E-4	0.0	0.075	0.9625
7.708600000000001E-4	0.0	0.075	0.9625
7.7087E-4	0.0	0.075	0.9625
7.7088E-4	0.0	0.075	0.9625
7.7089E-4	0.0	0.075	0.9625
7.709E-4	0.0	0.075	0.9625
7.7091E-4	0.0	0.075	0.9625
7.7092E-4	0.0	0.075	0.9625
7.7093E-4	0.0	0.075	0.9625
7.7094E-4	0.0	0.075	0.9625
7.709500000000001E-4	0.0	0.075	0.9625
7.7096E-4	0.0	0.075	0.9625
7.7097E-4	0.0	0.075	0.9625
7.7098E-4	0.0	0.075	0.9625
7.7099E-4	0.0	0.075	0.9625
7.71E-4	0.0	0.075	0.9625
7.7101E-4	0.0	0.075	0.9625
7.7102E-4	0.0	0.075	0.9625
7.7103E-4	0.0	0.075	0.9625
7.7104E-4	0.0	0.075	0.9625
7.7105E-4	0.0	0.075	0.9625
7.710600000000001E-4	0.0	0.075	0.9625
7.7107E-4	0.0	0.075	0.9625
7.7108E-4	0.0	0.075	0.9625
7.7109E-4	0.0	0.075	0.9625
7.711E-4	0.0	0.075	0.9625
7.7111E-4	0.0	0.075	0.9625
7.7112E-4	0.0	0.075	0.9625
7.7113E-4	0.0	0.075	0.9625
7.7114E-4	0.0	0.075	0.9625
7.711500000000001E-4	0.0	0.075	0.9625
7.7116E-4	0.0	0.075	0.9625
7.711700000000001E-4	0.0	0.075	0.9625
7.7118E-4	0.0	0.075	0.9625
7.7119E-4	0.0	0.075	0.9625
7.712E-4	0.0	0.075	0.9625
7.7121E-4	0.0	0.075	0.9625
7.7122E-4	0.0	0.075	0.9625
7.7123E-4	0.0	0.075	0.9625
7.7124E-4	0.0	0.075	0.9625
7.7125E-4	0.0	0.075	0.9625
7.712600000000001E-4	0.0	0.075	0.9625
7.7127E-4	0.0	0.075	0.9625
7.712800000000001E-4	0.0	0.075	0.9625
7.7129E-4	0.0	0.075	0.9625
7.713E-4	0.0	0.075	0.9625
7.7131E-4	0.0	0.075	0.9625
7.7132E-4	0.0	0.075	0.9625
7.7133E-4	0.0	0.075	0.9625
7.7134E-4	0.0	0.075	0.9625
7.7135E-4	0.0	0.075	0.9625
7.7136E-4	0.0	0.075	0.9625
7.713700000000001E-4	0.0	0.075	0.9625
7.7138E-4	0.0	0.075	0.9625
7.7139E-4	0.0	0.075	0.9625
7.714E-4	0.0	0.075	0.9625
7.7141E-4	0.0	0.075	0.9625
7.7142E-4	0.0	0.075	0.9625
7.7143E-4	0.0	0.075	0.9625
7.7144E-4	0.0	0.075	0.9625
7.7145E-4	0.0	0.075	0.9625
7.7146E-4	0.0	0.075	0.9625
7.7147E-4	0.0	0.075	0.9625
7.714800000000001E-4	0.0	0.075	0.9625
7.7149E-4	0.0	0.075	0.9625
7.715E-4	0.0	0.075	0.9625
7.7151E-4	0.0	0.075	0.9625
7.7152E-4	0.0	0.075	0.9625
7.7153E-4	0.0	0.075	0.9625
7.7154E-4	0.0	0.075	0.9625
7.7155E-4	0.0	0.075	0.9625
7.7156E-4	0.0	0.075	0.9625
7.715700000000001E-4	0.0	0.075	0.9625
7.7158E-4	0.0	0.075	0.9625
7.715900000000001E-4	0.0	0.075	0.9625
7.716E-4	0.0	0.075	0.9625
7.7161E-4	0.0	0.075	0.9625
7.7162E-4	0.0	0.075	0.9625
7.7163E-4	0.0	0.075	0.9625
7.7164E-4	0.0	0.075	0.9625
7.7165E-4	0.0	0.075	0.9625
7.7166E-4	0.0	0.075	0.9625
7.7167E-4	0.0	0.075	0.9625
7.716800000000001E-4	0.0	0.075	0.9625
7.7169E-4	0.0	0.075	0.9625
7.717000000000001E-4	0.0	0.075	0.9625
7.7171E-4	0.0	0.075	0.9625
7.7172E-4	0.0	0.075	0.9625
7.7173E-4	0.0	0.075	0.9625
7.7174E-4	0.0	0.075	0.9625
7.7175E-4	0.0	0.075	0.9625
7.7176E-4	0.0	0.075	0.9625
7.7177E-4	0.0	0.075	0.9625
7.7178E-4	0.0	0.075	0.9625
7.717900000000001E-4	0.0	0.075	0.9625
7.718E-4	0.0	0.075	0.9625
7.7181E-4	0.0	0.075	0.9625
7.7182E-4	0.0	0.075	0.9625
7.7183E-4	0.0	0.075	0.9625
7.7184E-4	0.0	0.075	0.9625
7.7185E-4	0.0	0.075	0.9625
7.7186E-4	0.0	0.075	0.9625
7.7187E-4	0.0	0.075	0.9625
7.7188E-4	0.0	0.075	0.9625
7.7189E-4	0.0	0.075	0.9625
7.719000000000001E-4	0.0	0.075	0.9625
7.7191E-4	0.0	0.075	0.9625
7.7192E-4	0.0	0.075	0.9625
7.7193E-4	0.0	0.075	0.9625
7.7194E-4	0.0	0.075	0.9625
7.7195E-4	0.0	0.075	0.9625
7.7196E-4	0.0	0.075	0.9625
7.7197E-4	0.0	0.075	0.9625
7.7198E-4	0.0	0.075	0.9625
7.719900000000001E-4	0.0	0.075	0.9625
7.72E-4	0.0	0.075	0.9625
7.720100000000001E-4	0.0	0.075	0.9625
7.7202E-4	0.0	0.075	0.9625
7.7203E-4	0.0	0.075	0.9625
7.7204E-4	0.0	0.075	0.9625
7.7205E-4	0.0	0.075	0.9625
7.7206E-4	0.0	0.075	0.9625
7.7207E-4	0.0	0.075	0.9625
7.7208E-4	0.0	0.075	0.9625
7.7209E-4	0.0	0.075	0.9625
7.721000000000001E-4	0.0	0.075	0.9625
7.7211E-4	0.0	0.075	0.9625
7.721200000000001E-4	0.0	0.075	0.9625
7.7213E-4	0.0	0.075	0.9625
7.7214E-4	0.0	0.075	0.9625
7.7215E-4	0.0	0.075	0.9625
7.7216E-4	0.0	0.075	0.9625
7.7217E-4	0.0	0.075	0.9625
7.7218E-4	0.0	0.075	0.9625
7.7219E-4	0.0	0.075	0.9625
7.722E-4	0.0	0.075	0.9625
7.722100000000001E-4	0.0	0.075	0.9625
7.7222E-4	0.0	0.075	0.9625
7.7223E-4	0.0	0.075	0.9625
7.7224E-4	0.0	0.075	0.9625
7.7225E-4	0.0	0.075	0.9625
7.7226E-4	0.0	0.075	0.9625
7.7227E-4	0.0	0.075	0.9625
7.7228E-4	0.0	0.075	0.9625
7.7229E-4	0.0	0.075	0.9625
7.723000000000001E-4	0.0	0.075	0.9625
7.7231E-4	0.0	0.075	0.9625
7.723200000000001E-4	0.0	0.075	0.9625
7.7233E-4	0.0	0.075	0.9625
7.7234E-4	0.0	0.075	0.9625
7.7235E-4	0.0	0.075	0.9625
7.7236E-4	0.0	0.075	0.9625
7.7237E-4	0.0	0.075	0.9625
7.7238E-4	0.0	0.075	0.9625
7.7239E-4	0.0	0.075	0.9625
7.724E-4	0.0	0.075	0.9625
7.724100000000001E-4	0.0	0.075	0.9625
7.7242E-4	0.0	0.075	0.9625
7.724300000000001E-4	0.0	0.075	0.9625
7.7244E-4	0.0	0.075	0.9625
7.7245E-4	0.0	0.075	0.9625
7.7246E-4	0.0	0.075	0.9625
7.7247E-4	0.0	0.075	0.9625
7.7248E-4	0.0	0.075	0.9625
7.7249E-4	0.0	0.075	0.9625
7.725E-4	0.0	0.075	0.9625
7.7251E-4	0.0	0.075	0.9625
7.725200000000001E-4	0.0	0.075	0.9625
7.7253E-4	0.0	0.075	0.9625
7.7254E-4	0.0	0.075	0.9625
7.7255E-4	0.0	0.075	0.9625
7.7256E-4	0.0	0.075	0.9625
7.7257E-4	0.0	0.075	0.9625
7.7258E-4	0.0	0.075	0.9625
7.7259E-4	0.0	0.075	0.9625
7.726E-4	0.0	0.075	0.9625
7.7261E-4	0.0	0.075	0.9625
7.7262E-4	0.0	0.075	0.9625
7.726300000000001E-4	0.0	0.075	0.9625
7.7264E-4	0.0	0.075	0.9625
7.7265E-4	0.0	0.075	0.9625
7.7266E-4	0.0	0.075	0.9625
7.7267E-4	0.0	0.075	0.9625
7.7268E-4	0.0	0.075	0.9625
7.7269E-4	0.0	0.075	0.9625
7.727E-4	0.0	0.075	0.9625
7.7271E-4	0.0	0.075	0.9625
7.727200000000001E-4	0.0	0.075	0.9625
7.7273E-4	0.0	0.075	0.9625
7.727400000000001E-4	0.0	0.075	0.9625
7.7275E-4	0.0	0.075	0.9625
7.7276E-4	0.0	0.075	0.9625
7.7277E-4	0.0	0.075	0.9625
7.7278E-4	0.0	0.075	0.9625
7.7279E-4	0.0	0.075	0.9625
7.728E-4	0.0	0.075	0.9625
7.7281E-4	0.0	0.075	0.9625
7.7282E-4	0.0	0.075	0.9625
7.728300000000001E-4	0.0	0.075	0.9625
7.7284E-4	0.0	0.075	0.9625
7.728500000000001E-4	0.0	0.075	0.9625
7.7286E-4	0.0	0.075	0.9625
7.7287E-4	0.0	0.075	0.9625
7.7288E-4	0.0	0.075	0.9625
7.7289E-4	0.0	0.075	0.9625
7.729E-4	0.0	0.075	0.9625
7.7291E-4	0.0	0.075	0.9625
7.7292E-4	0.0	0.075	0.9625
7.7293E-4	0.0	0.075	0.9625
7.729400000000001E-4	0.0	0.075	0.9625
7.7295E-4	0.0	0.075	0.9625
7.7296E-4	0.0	0.075	0.9625
7.7297E-4	0.0	0.075	0.9625
7.7298E-4	0.0	0.075	0.9625
7.7299E-4	0.0	0.075	0.9625
7.73E-4	0.0	0.075	0.9625
7.7301E-4	0.0	0.075	0.9625
7.7302E-4	0.0	0.075	0.9625
7.7303E-4	0.0	0.075	0.9625
7.7304E-4	0.0	0.075	0.9625
7.730500000000001E-4	0.0	0.075	0.9625
7.7306E-4	0.0	0.075	0.9625
7.7307E-4	0.0	0.075	0.9625
7.7308E-4	0.0	0.075	0.9625
7.7309E-4	0.0	0.075	0.9625
7.731E-4	0.0	0.075	0.9625
7.7311E-4	0.0	0.075	0.9625
7.7312E-4	0.0	0.075	0.9625
7.7313E-4	0.0	0.075	0.9625
7.731400000000001E-4	0.0	0.075	0.9625
7.7315E-4	0.0	0.075	0.9625
7.731600000000001E-4	0.0	0.075	0.9625
7.7317E-4	0.0	0.075	0.9625
7.7318E-4	0.0	0.075	0.9625
7.7319E-4	0.0	0.075	0.9625
7.732E-4	0.0	0.075	0.9625
7.7321E-4	0.0	0.075	0.9625
7.7322E-4	0.0	0.075	0.9625
7.7323E-4	0.0	0.075	0.9625
7.7324E-4	0.0	0.075	0.9625
7.732500000000001E-4	0.0	0.075	0.9625
7.7326E-4	0.0	0.075	0.9625
7.732700000000001E-4	0.0	0.075	0.9625
7.7328E-4	0.0	0.075	0.9625
7.7329E-4	0.0	0.075	0.9625
7.733E-4	0.0	0.075	0.9625
7.7331E-4	0.0	0.075	0.9625
7.7332E-4	0.0	0.075	0.9625
7.7333E-4	0.0	0.075	0.9625
7.7334E-4	0.0	0.075	0.9625
7.7335E-4	0.0	0.075	0.9625
7.733600000000001E-4	0.0	0.075	0.9625
7.7337E-4	0.0	0.075	0.9625
7.7338E-4	0.0	0.075	0.9625
7.7339E-4	0.0	0.075	0.9625
7.734E-4	0.0	0.075	0.9625
7.7341E-4	0.0	0.075	0.9625
7.7342E-4	0.0	0.075	0.9625
7.7343E-4	0.0	0.075	0.9625
7.7344E-4	0.0	0.075	0.9625
7.7345E-4	0.0	0.075	0.9625
7.7346E-4	0.0	0.075	0.9625
7.734700000000001E-4	0.0	0.075	0.9625
7.7348E-4	0.0	0.075	0.9625
7.7349E-4	0.0	0.075	0.9625
7.735E-4	0.0	0.075	0.9625
7.7351E-4	0.0	0.075	0.9625
7.7352E-4	0.0	0.075	0.9625
7.7353E-4	0.0	0.075	0.9625
7.7354E-4	0.0	0.075	0.9625
7.7355E-4	0.0	0.075	0.9625
7.735600000000001E-4	0.0	0.075	0.9625
7.7357E-4	0.0	0.075	0.9625
7.735800000000001E-4	0.0	0.075	0.9625
7.7359E-4	0.0	0.075	0.9625
7.736E-4	0.0	0.075	0.9625
7.7361E-4	0.0	0.075	0.9625
7.7362E-4	0.0	0.075	0.9625
7.7363E-4	0.0	0.075	0.9625
7.7364E-4	0.0	0.075	0.9625
7.7365E-4	0.0	0.075	0.9625
7.7366E-4	0.0	0.075	0.9625
7.736700000000001E-4	0.0	0.075	0.9625
7.7368E-4	0.0	0.075	0.9625
7.736900000000001E-4	0.0	0.075	0.9625
7.737E-4	0.0	0.075	0.9625
7.7371E-4	0.0	0.075	0.9625
7.7372E-4	0.0	0.075	0.9625
7.7373E-4	0.0	0.075	0.9625
7.7374E-4	0.0	0.075	0.9625
7.7375E-4	0.0	0.075	0.9625
7.7376E-4	0.0	0.075	0.9625
7.7377E-4	0.0	0.075	0.9625
7.737800000000001E-4	0.0	0.075	0.9625
7.7379E-4	0.0	0.075	0.9625
7.738E-4	0.0	0.075	0.9625
7.7381E-4	0.0	0.075	0.9625
7.7382E-4	0.0	0.075	0.9625
7.7383E-4	0.0	0.075	0.9625
7.7384E-4	0.0	0.075	0.9625
7.7385E-4	0.0	0.075	0.9625
7.7386E-4	0.0	0.075	0.9625
7.738700000000001E-4	0.0	0.075	0.9625
7.7388E-4	0.0	0.075	0.9625
7.738900000000001E-4	0.0	0.075	0.9625
7.739E-4	0.0	0.075	0.9625
7.7391E-4	0.0	0.075	0.9625
7.7392E-4	0.0	0.075	0.9625
7.7393E-4	0.0	0.075	0.9625
7.7394E-4	0.0	0.075	0.9625
7.7395E-4	0.0	0.075	0.9625
7.7396E-4	0.0	0.075	0.9625
7.7397E-4	0.0	0.075	0.9625
7.739800000000001E-4	0.0	0.075	0.9625
7.7399E-4	0.0	0.075	0.9625
7.740000000000001E-4	0.0	0.075	0.9625
7.7401E-4	0.0	0.075	0.9625
7.7402E-4	0.0	0.075	0.9625
7.7403E-4	0.0	0.075	0.9625
7.7404E-4	0.0	0.075	0.9625
7.7405E-4	0.0	0.075	0.9625
7.7406E-4	0.0	0.075	0.9625
7.7407E-4	0.0	0.075	0.9625
7.7408E-4	0.0	0.075	0.9625
7.740900000000001E-4	0.0	0.075	0.9625
7.741E-4	0.0	0.075	0.9625
7.7411E-4	0.0	0.075	0.9625
7.7412E-4	0.0	0.075	0.9625
7.7413E-4	0.0	0.075	0.9625
7.7414E-4	0.0	0.075	0.9625
7.7415E-4	0.0	0.075	0.9625
7.7416E-4	0.0	0.075	0.9625
7.7417E-4	0.0	0.075	0.9625
7.7418E-4	0.0	0.075	0.9625
7.7419E-4	0.0	0.075	0.9625
